{1.939870,  3.388060,  10},
{1.974049,  3.417910,  10},
{2.008527,  3.447761,  10},
{2.043303,  3.477612,  10},
{2.078377,  3.507463,  10},
{2.113750,  3.537313,  10},
{2.149422,  3.567164,  10},
{2.185392,  3.597015,  10},
{2.221661,  3.626866,  10},
{2.258228,  3.656716,  10},
{2.295094,  3.686567,  10},
{2.332258,  3.716418,  10},
{2.369721,  3.746269,  10},
{2.407482,  3.776119,  10},
{2.445541,  3.805970,  10},
{2.483900,  3.835821,  10},
{2.522556,  3.865672,  10},
{2.561512,  3.895522,  10},
{2.600765,  3.925373,  10},
{2.640288,  3.952239,  10},
{2.680019,  3.973134,  10},
{2.719900,  3.988060,  10},
{2.759870,  3.997015,  10},
{2.799870,  4.000000,  10},
{2.839870,  4.000000,  10},
{2.879870,  4.000000,  10},
{2.919870,  4.000000,  10},
{2.959870,  4.000000,  10},
{2.999870,  4.000000,  10},
{3.039870,  4.000000,  10},
{3.079870,  4.000000,  10},
{3.119870,  4.000000,  10},
{3.159870,  4.000000,  10},
{3.199870,  4.000000,  10},
{3.239870,  4.000000,  10},
{3.279870,  4.000000,  10},
{3.319870,  4.000000,  10},
{3.359870,  4.000000,  10},
{3.399870,  4.000000,  10},
{3.439870,  4.000000,  10},
{3.479870,  4.000000,  10},
{3.519870,  4.000000,  10},
{3.559870,  4.000000,  10},
{3.599870,  4.000000,  10},
{3.639870,  4.000000,  10},
{3.679870,  4.000000,  10},
{3.719870,  4.000000,  10},
{3.759870,  4.000000,  10},
{3.799870,  4.000000,  10},
{3.839870,  4.000000,  10},
{3.879870,  4.000000,  10},
{3.919870,  4.000000,  10},
{3.959870,  4.000000,  10},
{3.999870,  4.000000,  10},
{4.039870,  4.000000,  10},
{4.079870,  4.000000,  10},
{4.119870,  4.000000,  10},
{4.159870,  4.000000,  10},
{4.199870,  4.000000,  10},
{4.239870,  4.000000,  10},
{4.279870,  4.000000,  10},
{4.319870,  4.000000,  10},
{4.359870,  4.000000,  10},
{4.399870,  4.000000,  10},
{4.439870,  4.000000,  10},
{4.479870,  4.000000,  10},
{4.519870,  4.000000,  10},
{4.559870,  4.000000,  10},
{4.599870,  4.000000,  10},
{4.639870,  4.000000,  10},
{4.679870,  4.000000,  10},
{4.719870,  4.000000,  10},
{4.759870,  4.000000,  10},
{4.799870,  4.000000,  10},
{4.839870,  4.000000,  10},
{4.879870,  4.000000,  10},
{4.919870,  4.000000,  10},
{4.959870,  4.000000,  10},
{4.999870,  4.000000,  10},
{5.039870,  4.000000,  10},
{5.079870,  4.000000,  10},
{5.119870,  4.000000,  10},
{5.159870,  4.000000,  10},
{5.199870,  4.000000,  10},
{5.239870,  4.000000,  10},
{5.279870,  4.000000,  10},
{5.319870,  4.000000,  10},
{5.359870,  4.000000,  10},
{5.399870,  4.000000,  10},
{5.439870,  4.000000,  10},
{5.479870,  4.000000,  10},
{5.519870,  4.000000,  10},
{5.559870,  4.000000,  10},
{5.599870,  4.000000,  10},
{5.639870,  4.000000,  10},
{5.679870,  4.000000,  10},
{5.719870,  4.000000,  10},
{5.759870,  4.000000,  10},
{5.799870,  4.000000,  10},
{5.839870,  4.000000,  10},
{5.879870,  4.000000,  10},
{5.919870,  4.000000,  10},
{5.959870,  4.000000,  10},
{5.999870,  4.000000,  10},
{6.039870,  4.000000,  10},
{6.079870,  4.000000,  10},
{6.119870,  4.000000,  10},
{6.159870,  4.000000,  10},
{6.199870,  4.000000,  10},
{6.239870,  4.000000,  10},
{6.279870,  4.000000,  10},
{6.319870,  4.000000,  10},
{6.359870,  4.000000,  10},
{6.399870,  4.000000,  10},
{6.439870,  4.000000,  10},
{6.479870,  4.000000,  10},
{6.519870,  4.000000,  10},
{6.559870,  4.000000,  10},
{6.599870,  4.000000,  10},
{6.639870,  4.000000,  10},
{6.679870,  4.000000,  10},
{6.719870,  4.000000,  10},
{6.759870,  4.000000,  10},
{6.799870,  4.000000,  10},
{6.839870,  4.000000,  10},
{6.879870,  4.000000,  10},
{6.919870,  4.000000,  10},
{6.959870,  4.000000,  10},
{6.999870,  4.000000,  10},
{7.039870,  4.000000,  10},
{7.079870,  4.000000,  10},
{7.119870,  4.000000,  10},
{7.159870,  4.000000,  10},
{7.199870,  4.000000,  10},
{7.239870,  4.000000,  10},
{7.279870,  4.000000,  10},
{7.319870,  4.000000,  10},
{7.359870,  4.000000,  10},
{7.399870,  4.000000,  10},
{7.439870,  4.000000,  10},
{7.479870,  4.000000,  10},
{7.519870,  4.000000,  10},
{7.559870,  4.000000,  10},
{7.599870,  4.000000,  10},
{7.639870,  4.000000,  10},
{7.679870,  4.000000,  10},
{7.719870,  4.000000,  10},
{7.759870,  4.000000,  10},
{7.799870,  4.000000,  10},
{7.839870,  4.000000,  10},
{7.879870,  4.000000,  10},
{7.919870,  4.000000,  10},
{7.959870,  4.000000,  10},
{7.999870,  4.000000,  10},
{8.039870,  4.000000,  10},
{8.079870,  4.000000,  10},
{8.119870,  4.000000,  10},
{8.159870,  4.000000,  10},
{8.199870,  4.000000,  10},
{8.239870,  4.000000,  10},
{8.279870,  4.000000,  10},
{8.319870,  4.000000,  10},
{8.359870,  4.000000,  10},
{8.399870,  4.000000,  10},
{8.439870,  4.000000,  10},
{8.479870,  4.000000,  10},
{8.519870,  4.000000,  10},
{8.559870,  4.000000,  10},
{8.599870,  4.000000,  10},
{8.639870,  4.000000,  10},
{8.679870,  4.000000,  10},
{8.719870,  4.000000,  10},
{8.759870,  4.000000,  10},
{8.799870,  4.000000,  10},
{8.839870,  4.000000,  10},
{8.879870,  4.000000,  10},
{8.919870,  4.000000,  10},
{8.959870,  4.000000,  10},
{8.999870,  4.000000,  10},
{9.039870,  4.000000,  10},
{9.079870,  4.000000,  10},
{9.119870,  4.000000,  10},
{9.159870,  4.000000,  10},
{9.199870,  4.000000,  10},
{9.239870,  4.000000,  10},
{9.279870,  4.000000,  10},
{9.319870,  4.000000,  10},
{9.359870,  4.000000,  10},
{9.399870,  4.000000,  10},
{9.439870,  4.000000,  10},
{9.479870,  4.000000,  10},
{9.519870,  4.000000,  10},
{9.559870,  4.000000,  10},
{9.599870,  4.000000,  10},
{9.639870,  4.000000,  10},
{9.679870,  4.000000,  10},
{9.719870,  4.000000,  10},
{9.759870,  4.000000,  10},
{9.799870,  4.000000,  10},
{9.839870,  4.000000,  10},
{9.879870,  4.000000,  10},
{9.919870,  4.000000,  10},
{9.959870,  4.000000,  10},
{9.999870,  4.000000,  10},
{10.039870,  4.000000,  10},
{10.079870,  4.000000,  10},
{10.119870,  4.000000,  10},
{10.159870,  4.000000,  10},
{10.199870,  4.000000,  10},
{10.239870,  4.000000,  10},
{10.279870,  4.000000,  10},
{10.319870,  4.000000,  10},
{10.359870,  4.000000,  10},
{10.399870,  4.000000,  10},
{10.439870,  4.000000,  10},
{10.479870,  4.000000,  10},
{10.519870,  4.000000,  10},
{10.559870,  4.000000,  10},
{10.599870,  4.000000,  10},
{10.639870,  4.000000,  10},
{10.679870,  4.000000,  10},
{10.719870,  4.000000,  10},
{10.759870,  4.000000,  10},
{10.799870,  4.000000,  10},
{10.839870,  4.000000,  10},
{10.879870,  4.000000,  10},
{10.919870,  4.000000,  10},
{10.959870,  4.000000,  10},
{10.999870,  4.000000,  10},
{11.039870,  4.000000,  10},
{11.079870,  4.000000,  10},
{11.119870,  4.000000,  10},
{11.159870,  4.000000,  10},
{11.199870,  4.000000,  10},
{11.239870,  4.000000,  10},
{11.279870,  4.000000,  10},
{11.319870,  4.000000,  10},
{11.359870,  4.000000,  10},
{11.399870,  4.000000,  10},
{11.439870,  4.000000,  10},
{11.479870,  4.000000,  10},
{11.519870,  4.000000,  10},
{11.559870,  4.000000,  10},
{11.599870,  4.000000,  10},
{11.639870,  4.000000,  10},
{11.679870,  4.000000,  10},
{11.719870,  4.000000,  10},
{11.759870,  4.000000,  10},
{11.799870,  4.000000,  10},
{11.839870,  4.000000,  10},
{11.879870,  4.000000,  10},
{11.919870,  4.000000,  10},
{11.959870,  4.000000,  10},
{11.999870,  4.000000,  10},
{12.039870,  4.000000,  10},
{12.079870,  4.000000,  10},
{12.119870,  4.000000,  10},
{12.159870,  4.000000,  10},
{12.199870,  4.000000,  10},
{12.239870,  4.000000,  10},
{12.279870,  4.000000,  10},
{12.319870,  4.000000,  10},
{12.359870,  4.000000,  10},
{12.399870,  4.000000,  10},
{12.439870,  4.000000,  10},
{12.479870,  4.000000,  10},
{12.519870,  4.000000,  10},
{12.559870,  4.000000,  10},
{12.599870,  4.000000,  10},
{12.639870,  4.000000,  10},
{12.679870,  4.000000,  10},
{12.719870,  4.000000,  10},
{12.759870,  4.000000,  10},
{12.799870,  4.000000,  10},
{12.839870,  4.000000,  10},
{12.879870,  4.000000,  10},
{12.919870,  4.000000,  10},
{12.959870,  4.000000,  10},
{12.999870,  4.000000,  10},
{13.039870,  4.000000,  10},
{13.079870,  4.000000,  10},
{13.119870,  4.000000,  10},
{13.159870,  4.000000,  10},
{13.199870,  4.000000,  10},
{13.239870,  4.000000,  10},
{13.279840,  3.997027,  10},
{13.319721,  3.988096,  10},
{13.359453,  3.973194,  10},
{13.398976,  3.952322,  10},
{13.438231,  3.925481,  10},
{13.477187,  3.895642,  10},
{13.515845,  3.865791,  10},
{13.554205,  3.835940,  10},
{13.592266,  3.806090,  10},
{13.630028,  3.776239,  10},
{13.667492,  3.746388,  10},
{13.704657,  3.716537,  10},
{13.741524,  3.686687,  10},
{13.778093,  3.656836,  10},
{13.814362,  3.626985,  10},
{13.850334,  3.597134,  10},
{13.886007,  3.567284,  10},
{13.921381,  3.537433,  10},
{13.956457,  3.507582,  10},
{13.991234,  3.477731,  10},
{14.025713,  3.447881,  10},
{14.059893,  3.418030,  10},
{14.093775,  3.388179,  10},
{14.127358,  3.358328,  10},
{14.160643,  3.328478,  10},
{14.193629,  3.298627,  10},
{14.226317,  3.268776,  10},
{14.258706,  3.238925,  10},
{14.290797,  3.209075,  10},
{14.322589,  3.179224,  10},
{14.354083,  3.149373,  10},
{14.385278,  3.119522,  10},
{14.416175,  3.089672,  10},
{14.446773,  3.059821,  10},
{14.477073,  3.029970,  10},
{14.507074,  3.000119,  10},
{14.536777,  2.970269,  10},
{14.566181,  2.940418,  10},
{14.595287,  2.910567,  10},
{14.624094,  2.880716,  10},
{14.652602,  2.850866,  10},
{14.680813,  2.821015,  10},
{14.708724,  2.791164,  10},
{14.736337,  2.761313,  10},
{14.763652,  2.731463,  10},
{14.790668,  2.701612,  10},
{14.817386,  2.671761,  10},
{14.843805,  2.641910,  10},
{14.869925,  2.612060,  10},
{14.895747,  2.582209,  10},
{14.921271,  2.552358,  10},
{14.946496,  2.522507,  10},
{14.971423,  2.492657,  10},
{14.996051,  2.462806,  10},
{15.020380,  2.432955,  10},
{15.044411,  2.403104,  10},
{15.068144,  2.373254,  10},
{15.091578,  2.343403,  10},
{15.114713,  2.313552,  10},
{15.137550,  2.283701,  10},
{15.160089,  2.253851,  10},
{15.182329,  2.224000,  10},
{15.204270,  2.194149,  10},
{15.225913,  2.164299,  10},
{15.247258,  2.134448,  10},
{15.268304,  2.104597,  10},
{15.289051,  2.074746,  10},
{15.309500,  2.044896,  10},
{15.329651,  2.015045,  10},
{15.349503,  1.985194,  10},
{15.369056,  1.955343,  10},
{15.388311,  1.925493,  10},
{15.407267,  1.895642,  10},
{15.425925,  1.865791,  10},
{15.444285,  1.835940,  10},
{15.462346,  1.806090,  10},
{15.480108,  1.776239,  10},
{15.497572,  1.746388,  10},
{15.514737,  1.716537,  10},
{15.531604,  1.686687,  10},
{15.548173,  1.656836,  10},
{15.564442,  1.626985,  10},
{15.580414,  1.597134,  10},
{15.596087,  1.567284,  10},
{15.611461,  1.537433,  10},
{15.626537,  1.507582,  10},
{15.641314,  1.477731,  10},
{15.655793,  1.447881,  10},
{15.669973,  1.418030,  10},
{15.683855,  1.388179,  10},
{15.697438,  1.358328,  10},
{15.710723,  1.328478,  10},
{15.723709,  1.298627,  10},
{15.736397,  1.268776,  10},
{15.748786,  1.238925,  10},
{15.760877,  1.209075,  10},
{15.772669,  1.179224,  10},
{15.784163,  1.149373,  10},
{15.795358,  1.119522,  10},
{15.806255,  1.089672,  10},
{15.816853,  1.059821,  10},
{15.827153,  1.029970,  10},
{15.837154,  1.000119,  10},
{15.846857,  0.970269,  10},
{15.856261,  0.940418,  10},
{15.865367,  0.910567,  10},
{15.874174,  0.880716,  10},
{15.882682,  0.850866,  10},
{15.890893,  0.821015,  10},
{15.898804,  0.791164,  10},
{15.906417,  0.761313,  10},
{15.913732,  0.731463,  10},
{15.920748,  0.701612,  10},
{15.927466,  0.671761,  10},
{15.933885,  0.641910,  10},
{15.940005,  0.612060,  10},
{15.945827,  0.582209,  10},
{15.951351,  0.552358,  10},
{15.956576,  0.522507,  10},
{15.961503,  0.492657,  10},
{15.966131,  0.462806,  10},
{15.970460,  0.432955,  10},
{15.974491,  0.403104,  10},
{15.978224,  0.373254,  10},
{15.981658,  0.343403,  10},
{15.984793,  0.313552,  10},
{15.987630,  0.283701,  10},
{15.990169,  0.253851,  10},
{15.992409,  0.224000,  10},
{15.994350,  0.194149,  10},
{15.995993,  0.164299,  10},
{15.997338,  0.134448,  10},
{15.998384,  0.104597,  10},
{15.999131,  0.074746,  10},
{15.999610,  0.047869,  10},
{15.999880,  0.026949,  10},
{16.000000,  0.012000,  10},
{16.000030,  0.003021,  10},
{16.000030,  0.000012,  10},
{16.000030,  0.000000,  10}
